gisjoin,state,county,year,total_farms,farm_size_gini
G5101275,Virginia,Nicholas,1860,617.0,0.5256381551752605
G5101290,Virginia,Norfolk,1860,666.0,0.5146265849730146
G5101310,Virginia,Northampton,1860,402.0,0.3000543347706081
G5101330,Virginia,Northumberland,1860,468.0,0.5122422980658135
G5101350,Virginia,Nottoway,1860,336.0,0.327912975601903
G5101355,Virginia,Ohio,1860,333.0,0.3294703816373922
G5101370,Virginia,Orange,1860,375.0,0.3272034201071795
G5101390,Virginia,Page,1860,489.0,0.3702830976516095
G5101410,Virginia,Patrick,1860,737.0,0.492394101006228
G5101415,Virginia,Pendleton,1860,591.0,0.4388591754251588
G5101430,Virginia,Pittsylvania,1860,1680.0,0.4283132223236734
G5101433,Virginia,Pleasants,1860,311.0,0.5323277475625082
G5101437,Virginia,Pocahontas,1860,433.0,0.5654546706473467
G5101450,Virginia,Powhatan,1860,338.0,0.3927545104266658
G5101455,Virginia,Preston,1860,1326.0,0.5053994424304803
G5101470,Virginia,Prince Edward,1860,487.0,0.3082816590389476
G5101490,Virginia,Prince George,1860,351.0,0.3734768590018688
G5101510,Virginia,Princess Anne,1860,755.0,0.4692010471776564
G5101530,Virginia,Prince William,1860,581.0,0.4156364047611449
G5101550,Virginia,Pulaski,1860,280.0,0.4398457015600698
G5101553,Virginia,Putnam,1860,578.0,0.5444134699046214
G5101555,Virginia,Raleigh,1860,188.0,0.4830977282895353
G5101557,Virginia,Randolph,1860,463.0,0.567378785796192
G5101570,Virginia,Rappahannock,1860,460.0,0.400579977551449
G5101590,Virginia,Richmond,1860,406.0,0.4637061836025014
G5101593,Virginia,Ritchie,1860,662.0,0.5386715496198129
G5101597,Virginia,Roane,1860,365.0,0.4793173362331694
G5101610,Virginia,Roanoke,1860,369.0,0.4327328789970662
G5101630,Virginia,Rockbridge,1860,851.0,0.3495711182833232
G5101650,Virginia,Rockingham,1860,1843.0,0.4024136226680561
G5101670,Virginia,Russell,1860,777.0,0.5382951710836481
G5101690,Virginia,Scott,1860,919.0,0.4676131197697372
G5101710,Virginia,Shenandoah,1860,493.0,0.2959743203280158
G5101730,Virginia,Smyth,1860,390.0,0.4222321657913879
G5101750,Virginia,Southampton,1860,639.0,0.3961113211950509
G5101770,Virginia,Spotsylvania,1860,602.0,0.4413056678452807
G5101790,Virginia,Stafford,1860,476.0,0.3768716426063565
G5101810,Virginia,Surry,1860,439.0,0.5800440964981276
G5101830,Virginia,Sussex,1860,562.0,0.3751618149093327
G5101835,Virginia,Taylor,1860,330.0,0.4225673664545137
G5101850,Virginia,Tazewell,1860,780.0,0.5212671953714961
G5101853,Virginia,Tucker,1860,158.0,0.5579859189004114
G5101855,Virginia,Tyler,1860,520.0,0.4427873656140478
G5101857,Virginia,Upshur,1860,904.0,0.5929789397603913
G5101870,Virginia,Warren,1860,415.0,0.3446609338290045
G5101890,Virginia,Warwick,1860,99.0,0.444304525437561
G5101910,Virginia,Washington,1860,1005.0,0.4158551993707073
G5101913,Virginia,Wayne,1860,597.0,0.5075493983707238
G5101917,Virginia,Webster,1860,188.0,0.5249982530468157
G5101930,Virginia,Westmoreland,1860,379.0,0.4368328744928471
G5101933,Virginia,Wetzel,1860,747.0,0.5223179398133637
G5101937,Virginia,Wirt,1860,433.0,0.5289514947692194
G5101950,Virginia,Wise,1860,455.0,0.5485555319238156
G5101953,Virginia,Wood,1860,822.0,0.5141241035739719
G5101957,Virginia,Wyoming,1860,239.0,0.4541514690731041
G5101970,Virginia,Wythe,1860,665.0,0.4122027297345115
G5101990,Virginia,York,1860,311.0,0.641657231237323
G5350015,Washington Territory,Chihallis,1860,0.0,
G5350035,Washington Territory,Clallam,1860,0.0,
G5350055,Washington Territory,Clark,1860,0.0,
G5350095,Washington Territory,Cowlitz,1860,0.0,
G5350115,Washington Territory,Island,1860,0.0,
G5350135,Washington Territory,Jefferson,1860,0.0,
G5350155,Washington Territory,King,1860,0.0,
G5350175,Washington Territory,Kitsap,1860,0.0,
G5350195,Washington Territory,Klikatat,1860,0.0,
G5350215,Washington Territory,Lewis,1860,0.0,
G5350255,Washington Territory,Pacific,1860,0.0,
G5350275,Washington Territory,Pierce,1860,0.0,
G5350355,Washington Territory,Skamania,1860,0.0,
G5350375,Washington Territory,Sawamish,1860,0.0,
G5350415,Washington Territory,Spokane,1860,0.0,
G5350455,Washington Territory,Thurston,1860,0.0,
G5350475,Washington Territory,Wahkiakum,1860,0.0,
G5350495,Washington Territory,Walla Walla,1860,0.0,
G5350515,Washington Territory,Whatcom,1860,0.0,
G5500010,Wisconsin,Adams,1860,768.0,0.4729016859660944
G5500030,Wisconsin,Ashland,1860,28.0,0.6722381822930269
G5500035,Wisconsin,Bad Ax,1860,1199.0,0.3979886483895349
G5500090,Wisconsin,Brown,1860,319.0,0.3314373666848892
G5500110,Wisconsin,Buffalo,1860,435.0,0.4362271455477328
G5500130,Wisconsin,Burnett,1860,0.0,
G5500150,Wisconsin,Calumet,1860,1154.0,0.337212047100916
G5500170,Wisconsin,Chippewa,1860,64.0,0.4840080483095594
G5500190,Wisconsin,Clark,1860,102.0,0.4486104968303109
G5500210,Wisconsin,Columbia,1860,2596.0,0.5030877388601931
G5500230,Wisconsin,Crawford,1860,228.0,0.4125882169917165
G5500235,Wisconsin,Dallas,1860,0.0,
G5500250,Wisconsin,Dane,1860,4376.0,0.4533286266240967
G5500270,Wisconsin,Dodge,1860,4604.0,0.4768771638502439
G5500290,Wisconsin,Door,1860,179.0,0.3556042171827767
G5500310,Wisconsin,Douglas,1860,14.0,0.3765861645517806
G5500330,Wisconsin,Dunn,1860,103.0,0.4163946268768255
G5500350,Wisconsin,Eau Claire,1860,198.0,0.4922889392720445
G5500390,Wisconsin,Fond du Lac,1860,3265.0,0.4985934094872796
G5500430,Wisconsin,Grant,1860,2689.0,0.4821185528812919
G5500450,Wisconsin,Green,1860,2177.0,0.485572149622466
G5500470,Wisconsin,Green Lake,1860,1311.0,0.4818970981104266
G5500490,Wisconsin,Iowa,1860,1860.0,0.482318195045923
G5500530,Wisconsin,Jackson,1860,350.0,0.4319867187418342
G5500550,Wisconsin,Jefferson,1860,2835.0,0.5120711792696241
G5500570,Wisconsin,Juneau,1860,673.0,0.387014170108552
G5500590,Wisconsin,Kenosha,1860,1324.0,0.4795927714575234
G5500610,Wisconsin,Kewaunee,1860,1056.0,0.1980315302764952
G5500630,Wisconsin,La Crosse,1860,856.0,0.4390386543635598
G5500650,Wisconsin,Lafayette,1860,1406.0,0.4822099268225602
G5500675,Wisconsin,La Point,1860,10.0,0.6829403606102635
G5500710,Wisconsin,Manitowoc,1860,809.0,0.3081160935955452
G5500730,Wisconsin,Marathon,1860,156.0,0.4825285124969667
G5500770,Wisconsin,Marquette,1860,1123.0,0.3843666411533704
G5500790,Wisconsin,Milwaukee,1860,1786.0,0.4469781898149736
G5500810,Wisconsin,Monroe,1860,637.0,0.4072504610107686
G5500830,Wisconsin,Oconto,1860,64.0,0.6244497886117949
G5500870,Wisconsin,Outagamie,1860,1131.0,0.38801006562988
G5500890,Wisconsin,Ozaukee,1860,1837.0,0.319246145733603
G5500910,Wisconsin,Pepin,1860,140.0,0.3217756535175214
G5500930,Wisconsin,Pierce,1860,399.0,0.5061165211025327
G5500950,Wisconsin,Polk,1860,94.0,0.4963576948764431
G5500970,Wisconsin,Portage,1860,573.0,0.4452179849875834
G5501010,Wisconsin,Racine,1860,1623.0,0.4670222814328406
G5501030,Wisconsin,Richland,1860,1184.0,0.4141135667951625
G5501050,Wisconsin,Rock,1860,3185.0,0.4790769807135109
G5501090,Wisconsin,St Croix,1860,483.0,0.517034960525143
G5501110,Wisconsin,Sauk,1860,2014.0,0.4818231101997734
G5501150,Wisconsin,Shawano,1860,14.0,0.3521573604060913
G5501170,Wisconsin,Sheboygan,1860,3101.0,0.3222948370139574
G5501210,Wisconsin,Trempealeau,1860,291.0,0.3871474042327407
G5501270,Wisconsin,Walworth,1860,2322.0,0.4210035713097194
G5501310,Wisconsin,Washington,1860,2860.0,0.3340470379652087
G5501330,Wisconsin,Waukesha,1860,2782.0,0.4708405460691841
G5501350,Wisconsin,Waupaca,1860,857.0,0.4133499148945025
G5501370,Wisconsin,Waushara,1860,1097.0,0.4196380905555017
G5501390,Wisconsin,Winnebago,1860,1987.0,0.5007575265163227
G5501410,Wisconsin,Wood,1860,57.0,0.5270135318410368
G0100010,Alabama,Autauga,1870,893.0,0.564234485229975
G0100015,Alabama,Baker,1870,767.0,0.4990845541598842
G0100030,Alabama,Baldwin,1870,154.0,0.6459994869284966
G0100050,Alabama,Barbour,1870,1099.0,0.5266840904832847
G0100070,Alabama,Bibb,1870,273.0,0.4717400288411703
G0100090,Alabama,Blount,1870,1785.0,0.5168652580798506
G0100110,Alabama,Bullock,1870,1116.0,0.4641697107913486
G0100130,Alabama,Butler,1870,1046.0,0.5034644032210698
G0100150,Alabama,Calhoun,1870,880.0,0.4915722756436774
G0100170,Alabama,Chambers,1870,1114.0,0.4368825138878515
G0100190,Alabama,Cherokee,1870,938.0,0.5003884595873611
G0100230,Alabama,Choctaw,1870,865.0,0.5323904050855311
G0100250,Alabama,Clarke,1870,765.0,0.5214537567853599
G0100270,Alabama,Clay,1870,1274.0,0.3498368898895729
G0100290,Alabama,Cleburne,1870,1063.0,0.4765775775829919
G0100310,Alabama,Coffee,1870,685.0,0.4590124084013418
G0100330,Alabama,Colbert,1870,716.0,0.5575463640192728
G0100350,Alabama,Conecuh,1870,275.0,0.5475699189085017
G0100370,Alabama,Coosa,1870,1848.0,0.6660701488605156
G0100390,Alabama,Covington,1870,379.0,0.4935073700668746
G0100410,Alabama,Crenshaw,1870,1486.0,0.5116423037420443
G0100450,Alabama,Dale,1870,1116.0,0.4895139299209037
G0100470,Alabama,Dallas,1870,732.0,0.4558815628219277
G0100490,Alabama,DeKalb,1870,1125.0,0.524179715608412
G0100510,Alabama,Elmore,1870,1058.0,0.5527129800333968
G0100530,Alabama,Escambia,1870,239.0,0.6217975110594709
G0100550,Alabama,Etowah,1870,649.0,0.5044969557763035
G0100570,Alabama,Fayette,1870,1156.0,0.4941581582659767
G0100590,Alabama,Franklin,1870,978.0,0.5857657517361484
G0100610,Alabama,Geneva,1870,303.0,0.4838856556844414
G0100630,Alabama,Greene,1870,913.0,0.5278596287363935
G0100650,Alabama,Hale,1870,640.0,0.516711405931394
G0100670,Alabama,Henry,1870,1576.0,0.6222336584658641
G0100710,Alabama,Jackson,1870,1464.0,0.5401952989299108
G0100730,Alabama,Jefferson,1870,1124.0,0.5370650745918183
G0100770,Alabama,Lauderdale,1870,1850.0,0.6182666001241386
G0100790,Alabama,Lawrence,1870,2046.0,0.581841275533802
G0100810,Alabama,Lee,1870,1205.0,0.5893523181376058
G0100830,Alabama,Limestone,1870,1362.0,0.6194462854511675
G0100850,Alabama,Lowndes,1870,954.0,0.5594820709693922
G0100870,Alabama,Macon,1870,571.0,0.4795786721500847
G0100890,Alabama,Madison,1870,2758.0,0.4819811801575852
G0100910,Alabama,Marengo,1870,1311.0,0.4979184557423082
G0100930,Alabama,Marion,1870,1290.0,0.5763612537877913
G0100950,Alabama,Marshall,1870,1099.0,0.5203564053789012
G0100970,Alabama,Mobile,1870,467.0,0.5333204918632797
G0100990,Alabama,Monroe,1870,983.0,0.6530624528060174
G0101010,Alabama,Montgomery,1870,1456.0,0.5957353072372082
G0101030,Alabama,Morgan,1870,1218.0,0.5830043973870592
G0101050,Alabama,Perry,1870,452.0,0.4768548429784776
G0101070,Alabama,Pickens,1870,634.0,0.475502222808584
G0101090,Alabama,Pike,1870,1542.0,0.5747340546961729
G0101110,Alabama,Randolph,1870,1673.0,0.4804824601520904
G0101130,Alabama,Russell,1870,743.0,0.4797419636957133
G0101150,Alabama,St Clair,1870,762.0,0.4816982914789749
G0101155,Alabama,Sanford,1870,1066.0,0.4588017311638076
G0101170,Alabama,Shelby,1870,1063.0,0.5125066649026437
G0101190,Alabama,Sumter,1870,1143.0,0.4913888385236679
G0101210,Alabama,Talladega,1870,708.0,0.5006889848305267
G0101230,Alabama,Tallapoosa,1870,527.0,0.4821974611371943
G0101250,Alabama,Tuscaloosa,1870,808.0,0.5084443567733071
G0101270,Alabama,Walker,1870,831.0,0.2894189242993074
G0101290,Alabama,Washington,1870,311.0,0.6797875166688319
G0101310,Alabama,Wilcox,1870,3255.0,0.5014166095852247
G0101330,Alabama,Winston,1870,800.0,0.4388879727127464
G0450155,Arizona Territory,Mohave,1870,15.0,0.2771895209909022
G0450177,Arizona Territory,Pah-Ute,1870,135.0,0.3959925021007044
G0450195,Arizona Territory,Pima,1870,140.0,0.4134593588767656
G0450255,Arizona Territory,Yavapai,1870,0.0,
G0450275,Arizona Territory,Yuma,1870,17.0,0.299558115044031
G0500010,Arkansas,Arkansas,1870,1452.0,0.4257245599474961
G0500030,Arkansas,Ashley,1870,1422.0,0.5328556369730003
G0500070,Arkansas,Benton,1870,1466.0,0.5705018870294938
G0500090,Arkansas,Boone,1870,1040.0,0.5075148579904631
G0500110,Arkansas,Bradley,1870,1037.0,0.427026711268635
G0500130,Arkansas,Calhoun,1870,425.0,0.5631745202091697
G0500150,Arkansas,Carroll,1870,689.0,0.4460282136951261
G0500170,Arkansas,Chicot,1870,127.0,0.5768104280168501
G0500190,Arkansas,Clark,1870,843.0,0.5019654527810418
G0500270,Arkansas,Columbia,1870,789.0,0.4796857184870716
G0500290,Arkansas,Conway,1870,1135.0,0.6089710349134747
G0500310,Arkansas,Craighead,1870,646.0,0.4323945935702589
G0500330,Arkansas,Crawford,1870,574.0,0.4506524068681143
G0500350,Arkansas,Crittenden,1870,998.0,0.5756520042184999
G0500370,Arkansas,Cross,1870,418.0,0.456576927698916
G0500390,Arkansas,Dallas,1870,546.0,0.4917630704400467
G0500410,Arkansas,Desha,1870,579.0,0.6863413959817435
G0500430,Arkansas,Drew,1870,884.0,0.5290516045408115
G0500470,Arkansas,Franklin,1870,1090.0,0.4611916945749854
G0500490,Arkansas,Fulton,1870,689.0,0.5396971322628752
G0500530,Arkansas,Grant,1870,517.0,0.3154378529772705
G0500550,Arkansas,Greene,1870,512.0,0.3721494620599007
G0500570,Arkansas,Hempstead,1870,1285.0,0.4217367596338179
G0500590,Arkansas,Hot Spring,1870,695.0,0.3551772523219334
G0500630,Arkansas,Independence,1870,1053.0,0.4847018869482637
G0500650,Arkansas,Izard,1870,990.0,0.5707598691408728
G0500670,Arkansas,Jackson,1870,355.0,0.5616805987287758
G0500690,Arkansas,Jefferson,1870,2229.0,0.5607303652088267
G0500710,Arkansas,Johnson,1870,1189.0,0.5312399211552463
G0500730,Arkansas,Lafayette,1870,1328.0,0.7161723711833216
G0500750,Arkansas,Lawrence,1870,704.0,0.5702503345630787
G0500810,Arkansas,Little River,1870,496.0,0.7038337518918598
G0500870,Arkansas,Madison,1870,834.0,0.4421970633590018
G0500890,Arkansas,Marion,1870,313.0,0.4510677952392448
G0500930,Arkansas,Mississippi,1870,276.0,0.7199888683547861
G0500950,Arkansas,Monroe,1870,777.0,0.53381666761667
G0500970,Arkansas,Montgomery,1870,340.0,0.5198311651167024
G0501010,Arkansas,Newton,1870,595.0,0.4319566249627314
G0501030,Arkansas,Ouachita,1870,939.0,0.5119587635709911
G0501050,Arkansas,Perry,1870,271.0,0.5483094174129445
G0501070,Arkansas,Phillips,1870,1301.0,0.508026499101796
G0501090,Arkansas,Pike,1870,382.0,0.3941068925168753
G0501110,Arkansas,Poinsett,1870,170.0,0.4746616849683327
G0501130,Arkansas,Polk,1870,231.0,0.4387078029074825
G0501150,Arkansas,Pope,1870,762.0,0.4340352953046155
G0501170,Arkansas,Prairie,1870,377.0,0.5611583725216103
G0501190,Arkansas,Pulaski,1870,1645.0,0.5180512640523554
G0501210,Arkansas,Randolph,1870,643.0,0.5446011484302351
G0501230,Arkansas,St Francis,1870,615.0,0.559812829991128
G0501250,Arkansas,Saline,1870,516.0,0.4321633639657434
G0501270,Arkansas,Scott,1870,1265.0,0.5651734803645527
G0501290,Arkansas,Searcy,1870,736.0,0.3517164295989768
G0501310,Arkansas,Sebastian,1870,1357.0,0.4245949896357976
G0501330,Arkansas,Sevier,1870,313.0,0.5106608995717778
G0501350,Arkansas,Sharp,1870,942.0,0.5369780440881651
G0501390,Arkansas,Union,1870,873.0,0.5260741189062981
G0501410,Arkansas,Van Buren,1870,801.0,0.56708596643396
G0501430,Arkansas,Washington,1870,1821.0,0.4769623873545833
G0501450,Arkansas,White,1870,1216.0,0.4756365308002854
G0501470,Arkansas,Woodruff,1870,316.0,0.5341060438179599
G0501490,Arkansas,Yell,1870,595.0,0.4195172649033074
G0600010,California,Alameda,1870,961.0,0.430525129370692
G0600030,California,Alpine,1870,58.0,0.4018719323386658
G0600050,California,Amador,1870,246.0,0.4179477436921812
G0600070,California,Butte,1870,510.0,0.4294611271081859
G0600090,California,Calaveras,1870,406.0,0.511398708821251
G0600110,California,Colusa,1870,428.0,0.3638605031861635
G0600130,California,Contra Costa,1870,917.0,0.3143711396311878
G0600150,California,Del Norte,1870,77.0,0.581630233212404
G0600170,California,El Dorado,1870,708.0,0.5954865338324702
G0600190,California,Fresno,1870,240.0,0.6806764199716966
G0600230,California,Humboldt,1870,455.0,0.490355689463721
G0600270,California,Inyo,1870,73.0,0.440663572392175
G0600290,California,Kern,1870,86.0,0.4796601845499365
G0600315,California,Klamath,1870,86.0,0.626015139333304
G0600330,California,Lake,1870,368.0,0.6136645807025929
G0600350,California,Lassen,1870,216.0,0.2728819878842679
G0600370,California,Los Angeles,1870,800.0,0.5819796782033018
G0600410,California,Marin,1870,433.0,0.3946960719189234
G0600430,California,Mariposa,1870,151.0,0.4810223325647361
G0600450,California,Mendocino,1870,480.0,0.5364912011318287
G0600470,California,Merced,1870,159.0,0.4027382323513695
G0600510,California,Mono,1870,60.0,0.4374812642554578
G0600530,California,Monterey,1870,903.0,0.4458115205232494
G0600550,California,Napa,1870,150.0,0.4132344607601659
G0600570,California,Nevada,1870,194.0,0.569872573165619
G0600610,California,Placer,1870,326.0,0.5261208212545643
G0600630,California,Plumas,1870,267.0,0.2261793149534799
G0600670,California,Sacramento,1870,1332.0,0.4587749697834054
G0600710,California,San Bernardino,1870,70.0,0.4039621791985591
G0600730,California,San Diego,1870,241.0,0.6663401559954072
G0600750,California,San Francisco,1870,406.0,0.511398708821251
G0600770,California,San Joaquin,1870,1426.0,0.2105207729414536
G0600790,California,San Luis Obispo,1870,330.0,0.3842796261370622
G0600810,California,San Mateo,1870,464.0,0.7074966249482931
G0600830,California,Santa Barbara,1870,450.0,0.6058309775731632
G0600850,California,Santa Clara,1870,936.0,0.3573569945436504
G0600870,California,Santa Cruz,1870,369.0,0.615135984716548
G0600890,California,Shasta,1870,181.0,0.3881763954223687
G0600910,California,Sierra,1870,96.0,0.2966143791603252
G0600930,California,Siskiyou,1870,372.0,0.5629512263961751
G0600950,California,Solano,1870,941.0,0.2928357568209806
G0600970,California,Sonoma,1870,1704.0,0.4432325325540336
G0600990,California,Stanislaus,1870,869.0,0.2849862864505451
G0601010,California,Sutter,1870,687.0,0.2075051719523418
G0601030,California,Tehama,1870,360.0,0.4315423986008591
G0601050,California,Trinity,1870,38.0,0.4907379508996903
G0601070,California,Tulare,1870,377.0,0.5316453065506593
G0601090,California,Tuolumne,1870,304.0,0.5563795716062352
G0601130,California,Yolo,1870,1532.0,0.3944996235451989
G0601150,California,Yuba,1870,481.0,0.5572518535635653
G0850015,Colorado Territory,Arapahoe,1870,124.0,0.4828647956803753
G0850035,Colorado Territory,Bent,1870,48.0,0.6902696437286482
G0850055,Colorado Territory,Boulder,1870,232.0,0.5338210221218193
G0850075,Colorado Territory,Clear Creek,1870,0.0,
G0850095,Colorado Territory,Conejos,1870,189.0,0.3217072576735711
G0850115,Colorado Territory,Costilla,1870,157.0,0.509784172400844
G0850135,Colorado Territory,Douglas,1870,117.0,0.5268718640524082
G0850155,Colorado Territory,El Paso,1870,65.0,0.5388408651566547
G0850175,Colorado Territory,Fremont,1870,44.0,0.3897886738033168
G0850195,Colorado Territory,Gilpin,1870,12.0,0.6231401722787784
G0850215,Colorado Territory,Greenwood,1870,0.0,
G0850235,Colorado Territory,Huerfano,1870,80.0,0.4757758314067224
G0850255,Colorado Territory,Jefferson,1870,142.0,0.5086889931786589
G0850275,Colorado Territory,Lake,1870,31.0,0.3855947617315387
G0850295,Colorado Territory,Larimer,1870,121.0,0.5026990212894764
G0850315,Colorado Territory,Las Animas,1870,80.0,0.3687735849056603
G0850335,Colorado Territory,Park,1870,17.0,0.5659719428126928
G0850355,Colorado Territory,Pueblo,1870,120.0,0.501325944508417
G0850375,Colorado Territory,Saguache,1870,54.0,0.4506462591857068
G0850395,Colorado Territory,Summit,1870,0.0,
G0850415,Colorado Territory,Weld,1870,105.0,0.4371497736690319
G0900010,Connecticut,Fairfield,1870,3836.0,0.5135353589175073
G0900030,Connecticut,Hartford,1870,4693.0,0.5333800702424103
G0900050,Connecticut,Litchfield,1870,3850.0,0.4349177667413223
G0900070,Connecticut,Middlesex,1870,1848.0,0.5557460351300165
G0900090,Connecticut,New Haven,1870,3413.0,0.5405091843102998
G0900110,Connecticut,New London,1870,3161.0,0.5039611172933877
G0900130,Connecticut,Tolland,1870,2119.0,0.5060388729621528
G0900150,Connecticut,Windham,1870,2588.0,0.4819416572644359
G0950075,Dakota Territory,Bon Homme,1870,22.0,0.4391743522178304
G0950135,Dakota Territory,Brookings,1870,34.0,0.0
G0950195,Dakota Territory,Buffalo,1870,4.0,0.1834862385321101
G0950295,Dakota Territory,Charles Mix,1870,20.0,0.4702025586353945
G0950355,Dakota Territory,Clay,1870,491.0,0.4636456698935296
G0950495,Dakota Territory,Deuel,1870,8.0,0.1316371681415928
G0950815,Dakota Territory,Hutchinson,1870,5.0,0.3931034482758621
G0950855,Dakota Territory,Jayne,1870,0.0,
G0950975,Dakota Territory,Lincoln,1870,219.0,0.4460252501029818
G0951195,Dakota Territory,Minnehaha,1870,94.0,0.2502649384527594
G0951275,Dakota Territory,Pembina,1870,20.0,0.2957446808510637
G0951655,Dakota Territory,Todd,1870,0.0,
G0951735,Dakota Territory,Union,1870,689.0,0.4407788233524728
G0951755,Dakota Territory,Unorganized Territory,1870,0.0,
G0951855,Dakota Territory,Yankton,1870,114.0,0.5277744136288403
